"id","tags","pred"
"24595","trains france","maps rail transport mayotte"
"24602","trains cambodia bangkok","siem angkor want bangkok"
"24603","usa driving pennsylvania","signs light red turn"
"24610","air-travel layovers southeast-asia hong-kong","extended layover flights kong"
"24613","visas air-travel usa transit syrian-citizens","visa citizen syrian transit"
"24617","air-travel airports airport-security art","supplies update just taking"
"24625","air-travel planning routes cuba caribbean","flight santo santiago cuba"
"24630","layovers dubai nightlife night-transport","city hour night dubai"
"24631","japan where-on-earth architecture okinawa ruins","wikipedia mentioned yamada castle"
"24633","visas new-zealand","longer days visa stay"
"24639","passports us-citizens paperwork","return xyz citizen passport"
"24641","passports bahamas","parents port need passport"
"24644","europe online-resources cellphones roaming","list local search countries"
"24646","usa hiking utah arizona","trail drive closed valley"
"24650","weather-and-climate hiking alps","want hiking places alps"
"24652","visas singapore german-citizens","renew singapore days stay"
"24658","cellphones data-plans roaming alps","card italy sim data"
"24659","usa customs-and-immigration legal money exchange","uk allowed legal cash"
"24663","activities austin","party bachelor austin activities"
"24665","online-resources walking england peak-district","district provides resource walks"
"24666","visas schengen us-citizens","airport visa need frankfurt"
"24672","short-notice estonia tallinn","spots half tallinn day"
"24673","trains tickets india","booked provide ticket details"
"24676","air-travel mexico cuba cancun havana","just offices ticket cancun"
"24679","driving toronto boston family","driving way kids route"
"24682","car-rentals","london rental return car"
"24683","air-travel india safety dubai emirates","dubai avoid india flights"
"24684","visas russia belarus","visit need belarus visa"
"24685","canada nature-and-wildlife quebec","vacations montreal days land"
"24686","usa safety california event-based-effects russian-citizens","dangerous going usa russian"
"24693","uk car-rentals england peak-district","best peak car district"
"24694","uk car-rentals liverpool wales","wales north car london"
"24698","australia work working-holiday brisbane queensland","brisbane holiday easy university"
"24703","planning mexico cancun","offices office cancun tourist"
"24706","airports layovers tokyo nrt","layover hour airport tokyo"
"24713","planning hostels business-travel luxury","interesting trip business hostel"
"24716","france restaurants wifi cafes lyon","wi nice power near"
"24717","legal airlines bookings fares","reseller price sell ticket"
"24722","usa budget planning new-york-city los-angeles","costs living cost travel"
"24723","japan ferries islands okinawa island-hopping","way naha kagoshima ferry"
"24725","air-travel","ticket prints international problem"
"24726","money international-travel","transporting machines safely money"
"24727","visas uk transit regulations kenyan-citizens","london hours visa transit"
"24729","schengen multiple-entry","country visa visit schengen"
"24730","international-travel american-airlines one-way proof-of-onward-travel","way ticket switzerland flying"
"24732","visas schengen","mark stay visits visa"
"24737","air-travel transit customs-and-immigration luggage lost-luggage","vancouver toronto baggage air"
"24741","visas south-korea indonesian-citizens","apply student korea visa"
"24749","visas taiwan visa-runs","questions maximum stay taiwan"
"24751","budget europe rental","countries week month renting"
"24752","budget food-and-drink finland dietary-restrictions","vegetarian finland food options"
"24759","visas us-citizens thailand bangkok indonesia","citizen process need visa"
"24760","visas thailand bangkok","service offices temporary immigration"
"24771","usa b1-b2-visas invitation-letter","invitation signature visa letter"
"24772","usa canadian-citizens denial-of-entry","canada usa time denied"
"24778","public-transport israel cemetery","colony exactly mike brant"
"24781","europe regulations hotels children serbia","children sauna restriction hotel"
"24784","cuba military","open forums tourists non"
"24788","trains europe fares eurostar","slower lille london eurostar"
"24789","food-and-drink china restaurants xian","an xi sichuan food"
"24791","online-resources food-and-drink china restaurants","user food like china"
"24803","hiking iceland","car point trails hiking"
"24806","languages language-barrier","knows phone local advice"
"24813","air-travel japan star-alliance residency ana","residence proof airpass japan"
"24819","usa business-travel","march th university purdue"
"24825","japan automobiles museums okinawa","car japanese okinawa cars"
"24830","car-rentals insurance mexico","policy rental car insurance"
"24831","customs-and-immigration transit international-travel","republic stop new miami"
"24833","usa car-rentals driving driving-licenses","uk licence provisional car"
"24836","trains uk tickets london","birmingham tickets train bicester"
"24838","visas air-travel schengen transit fra","need usa visa frankfurt"
"24844","usa taxis california northern-california","easy taxi cab napa"
"24846","transit turkey identity-cards bulgarian-citizens","passport question bulgaria transit"
"24847","where-on-earth mountains norway lakes","like wp mountains rocky"
"24856","visas passports terminology e-visas","passport visas visa page"
"24861","usa","association bankruptcy agency travel"
"24862","air-travel luggage new-york-city paris","boston york new flight"
"24864","luggage","hike stove sound lightweight"
"24865","wales","island peak skomer season"
"24875","public-transport tickets london","oyster card collect station"
"24882","cruising","faq children youth child"
"24883","usa canada buses borders detroit","bus windsor crossing border"
"24884","visas transit stop-overs shanghai new-zealand-citizens","nz shanghai visa hour"
"24890","visas malaysia libyan-citizens","attend libyan visa march"
"24893","germany socializing","developing girl depressed overcome"
"24898","visas money","looking im assets living"
"24901","visas russia consulates","english visa strasbourg russian"
"24902","safety security south-america bolivia la-paz","stay flight night safe"
"24905","planning international-travel solo-travel","flights travel australia lost"
"24912","india electronic-items power","use converters branded voltage"
"24914","car-rentals brazil","choose popular rental car"
"24919","australia international-travel local-customs","learn traveling customs funeral"
"24922","shopping beijing","wife districts beijing shopping"
"24927","loyalty-programs air-india","return flying india air"
"24933","car-rentals puerto-rico","san rental car airport"
"24934","car-rentals london","drive visiting london car"
"24938","air-travel planning flight-search-engines","flights results option day"
"24941","trains where-on-earth","thing ride trolley pump"
"24943","visas uk customs-and-immigration removal","uk round just time"
"24947","trains online-resources buses overland africa","information bus rail africa"
"24950","sightseeing automobiles sweden norway","application area sightseeing places"
"24956","air-travel luggage cathay-pacific","cathay america north kg"
"24960","air-travel power aircraft finnair","asked sockets power finnair"
"24968","air-travel regulations food-and-drink jetstar","charging legally feed airlines"
