"id","tags","pred"
"13940","gear clothing sri-lanka trekking","peak adam"
"13941","usa canada car-rentals borders","crossing vermont"
"13943","sightseeing malta","malta island"
"13951","croatia sports-events football zagreb","zagreb football"
"13952","london children amusement-parks","windsor legoland"
"13953","paris","experiencing paris"
"13955","cellphones pre-pay uruguay montevideo","uruguay montevideo"
"13958","japan local-customs etiquette","offensive etiquette"
"13961","airlines aircraft star-alliance airline-alliances skyteam","alliance decal"
"13964","usa customs-and-immigration us-visa-waiver-program repeat-visits","uk waiver"
"13966","air-travel usa children paperwork","father baby"
"13972","air-travel seating","sitting boarding"
"13975","online-resources socializing klm","social media"
"13983","london museums archaeology","roman londinium"
"13985","trains transportation london ferries dublin","london dublin"
"13988","air-travel luggage camping","stove camping"
"13989","planning health","medicines aid"
"14002","driving regulations automobiles eu","eu potholes"
"14008","air-travel airlines regulations seating","seat select"
"14015","budget airports shopping duty-free","shop free"
"14016","budget international-travel shopping duty-free","free duty"
"14021","schengen switzerland","shall swiss"
"14023","india photography study trekking nepal","nepal workshops"
"14032","air-travel trains tickets","energy resistance"
"14037","air-travel online-resources","load average"
"14044","germany recommendations offroad","germany offroad"
"14045","airports vie","gates gate"
"14049","legal driving germany automobiles winter","all tires"
"14051","usa us-visa-waiver-program","usa vwp"
"14052","air-travel legal low-cost-carriers","rules lc"
"14054","visas transit layovers indian-citizens turkey","germany turkey"
"14060","france uk cellphones communication","smartphone verizon"
"14062","legal safety schengen hitchhiking female-travellers","spray pepper"
"14066","visas antarctica iranian-citizens","countries antarctica"
"14074","regulations automobiles eu countries","required glasses"
"14079","visas schengen","multiple schengen"
"14080","egypt","independent simbel"
"14081","trains egypt cairo","luxor aswan"
"14082","international-travel work around-the-world","care world"
"14085","usa car-rentals borders mexico","mexico usa"
"14093","air-travel usa customs-and-immigration transit","swedish sequestration"
"14101","public-transport airport-transfer thailand bangkok dmk","sathorn dmk"
"14107","visas schengen southeast-europe balkans","european country"
"14108","air-travel bookings","hours departure"
"14109","usa airport-transfer tipping pre-pay","tip shuttle"
"14114","peru taxis lima","lima miraflores"
"14115","nature-and-wildlife central-america costa-rica panama nicaragua","nicaragua wildlife"
"14117","visas thailand southeast-asia canadian-citizens","cambodia thailand"
"14118","public-transport sri-lanka negombo","lewis negombo"
"14121","shopping sri-lanka negombo","fruit negombo"
"14124","australia driving road-trips sydney melbourne","melbourne sydney"
"14127","public-transport los-angeles disney","los angeles"
"14129","china local-customs etiquette","etiquette mistakes"
"14133","legal taxis","line taxi"
"14134","planning canada children working-holiday","overseas nervous"
"14137","sightseeing bicycles belgium","bikers routes"
"14138","internet south-america central-america wifi","developer wifi"
"14140","accommodation bolivia salar-de-uyuni","uyuni salar"
"14144","language-barrier russian-language","russian sufficient"
"14145","planning cellphones money china paperwork","china prepare"
"14155","safety international-travel","dangerous weapon"
"14160","chile bolivia salar-de-uyuni","salt flats"
"14165","europe museums world-war-ii","prisons camps"
"14170","safety conferences","conference tag"
"14172","money zimbabwe corruption","harare bribes"
"14181","culture southeast-asia asia hygiene east-asia","cleanest garbage"
"14183","air-travel safety","plane spin"
"14193","trains paris berlin","night line"
"14194","japan culture language-barrier","culture japanese"
"14198","europe legal driving regulations automobiles","daytime headlights"
"14200","budget japan internet pre-pay","japan internet"
"14209","uk airports regulations airport-security lhr","departures heathrow"
"14210","public-transport sightseeing bulgaria perperikon archaeology","kardzali perperikon"
"14211","online-resources food-and-drink countries local-cuisine","fast food"
"14215","usa canada australian-citizens us-visa-waiver-program","days vwp"
"14217","customs-and-immigration airports airport-security emergencies passport-stamps","stamped international"
"14222","tours","trails smuggler"
"14231","air-travel budget southeast-asia","hanoi angkor"
"14235","japan culture winter-sports","onsen geisha"
"14236","brazil colombia riverboats","manaus leticia"
"14237","online-resources buses brazil","bus argentina"
"14239","canada buses electronic-items greyhound","greyhound route"
"14240","public-transport canada alberta calgary banff","utilise options"
"14241","trains canada churchill manitoba winnipeg","winnipeg churchill"
"14252","trains public-transport planning france","tickets local"
"14257","shopping hong-kong beijing souvenirs fraud","jewelry jade"
"14258","public-transport sightseeing germany museums architecture","frankfurt regensburg"
"14262","tours washington-dc military","tour pentagon"
"14268","air-travel loyalty-programs payment-cards","points express"
"14269","air-travel tickets airlines bookings","flight week"
"14272","trains budget canada tips-and-tricks jasper","jasper saskatoon"
"14274","australia sydney tipping","tipping sydney"
"14280","usa luggage backpacking shipping","home items"
"14282","air-travel tickets","conference released"
"14284","budget germany automobiles hhn","hahn parking"
"14288","visas chile visa-extensions","declared extend"
"14297","air-travel","planes cargo"
"14298","air-travel airport-security hand-luggage","ann arbor"
"14301","safety buses security chile bolivia","companies chile"
"14302","peru bolivia","puno titicaca"
"14305","legal customs-and-immigration china borders electronic-items","china netbook"
"14307","air-travel airports peru bolivia salar-de-uyuni","salar arequipa"
"14310","usa trains transit iowa","mount pleasant"
"14318","beaches chile","accomodations iquique"
"14320","india luggage new-delhi luggage-storage","luggage delhi"
"14327","chile bolivia salar-de-uyuni","uyuni pedro"
"14333","air-travel budget open-jaw","cdg prg"
"14334","germany exchange scotland","edinburgh exchange"
"14345","legal customs-and-immigration alcohol norway","norway alcohol"
"14355","work cruising volunteering","exchange cruise"
"14360","sightseeing religion events vatican-city","sistine conclave"
"14363","canada luggage winter-sports greyhound","bringing snowboard"
"14364","budget transportation western-europe milan lyon","milan lyon"
"14368","loyalty-programs long-haul cathay-pacific","flights miles"
"14369","power brazil","electrical converter"
"14370","air-travel moscow tenerife","moscow tenerife"
"14372","usa cellphones gsm","mhz phone"
"14373","croatia islands mediterranean island-hopping","suggestions atmosphere"
"14374","regulations security new-york-city photography","reflex empire"
"14387","activities hong-kong","go karting"
"14391","planning italy solo-travel venice female-travellers","nights venice"
"14393","online-resources planning japan","list bucket"
"14395","germany munich festivals accessibility oktoberfest","munich festival"
"14398","accommodation cellphones software","accommodation apps"
"14399","air-travel luggage automobiles children child-safety-seat","car seat"
"14401","trains tickets buses turkey greece","train greece"
"14403","gear recommendations electronic-items photography","hard external"
"14410","usa trains food-and-drink amtrak","train denver"
"14412","usa trains amtrak","roomette amtrak"
"14416","customs-and-immigration luggage lhr","elal heathrow"
"14417","visas usa esta j1-visas","canada trainee"
"14421","online-resources diving","currents dive"
"14423","air-travel luggage airports transit","transfered automaticaly"
"14425","usa visas passports","iraqi america"
"14430","uk driving car-rentals ireland","rent ireland"
"14431","amsterdam","amsterdam boat"
"14437","legal customs-and-immigration germany regulations russia","expensive watch"
"14438","health japan","japanese brain"
"14439","air-travel loyalty-programs","miles account"
"14440","paris museums geek-travel art","crocodile fibonacci"
"14445","transportation england","cotswolds cheltenham"
"14448","germany rental berlin accommodation","apartment berlin"
"14467","airports kuala-lumpur kul","lumper terminal"
"14470","alcohol duty-free uae","liqour duty"
"14480","air-travel factoids timezones","land zone"
"14488","public-transport buses egypt","buses giza"
"14489","jordan petra","jordan abdali"
"14493","car-rentals driving-licenses saudi-arabia","jeddah mecca"
"14496","photography hong-kong","shooting street"
"14505","legal germany regulations automobiles","legal dashcams"
"14507","germany museums military","museums war"
"14510","usa buses bookings","bus iowa"
